Vid,Abbr,Precinct,PrecinctSub,Party,PartyMain,RegDate,PAV,RegDateOriginal,E6_110816,E5_060716,E4_110414,E3_060314,E2_110612,E1_060512,District,VoterScore,VoterScorePossible,VoterScorePctOfPoss,BirthYear,OldestInHouseBirthYear,IsOldestInHouse,havePhone,BirthPlaceState,BirthPlaceCountry,Gender,sameMailAddress,MailCountry,isApt,Zip,StreetType,EmailProvider,E5_060716BT,E1_060512BT,Tot_Possible_Votes,Act_Votes,Pct_Possible_Votes,Hid,cHid
115,1,835310,0,NPP,NPP,2004-08-24,N,2004-08-24,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1964,1964,True,True,UNK,India,F,True,,False,94538,CMN,UNK,,,6,2,0.3333333333333333,598,598
116,16,835400,0,GRN,OTH,1992-10-05,N,1992-10-05,N,N,N,N,N,N,3,0.0,11.0063,0.0,1961,1959,False,False,California,USA,M,True,,False,94536,CMN,UNK,,,6,0,0.0,6654,6654
117,99,832800,0,REP,REP,2014-08-19,Y,2011-10-12,A,N,N,N,N,N,3,2.5001,11.0063,0.23,1985,1955,False,True,California,USA,F,True,,False,94538,ST,UNK,,,6,1,0.16666666666666666,351,351
118,76,832620,2,NPP,NPP,2003-09-22,Y,1997-06-09,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1929,1929,True,True,UNK,China,M,True,,True,94538,DR,UNK,N-DEM,N-DEM,6,6,1.0,5390,5390
119,1,835010,0,REP,REP,2012-11-06,Y,2012-11-06,N,N,N,N,,,3,0.0,8.5015,0.0,1992,1961,False,True,California,USA,F,True,,False,94536,ST,UNK,REP,,4,0,0.0,749,749
120,1,832600,1,NPP,NPP,2017-06-27,Y,1999-11-01,N,A,N,N,A,N,3,4.5018,11.0063,0.41,1974,1974,True,False,California,USA,M,True,,False,94538,CT,UNK,REP,REP,6,2,0.3333333333333333,3374,3374
121,111,832910,0,DEM,DEM,2017-08-14,Y,2017-08-14,,,,,,,3,0.0,-1.0,-1.0,1962,1962,True,True,UNK,Nicaragua,M,True,,False,94538,PL/TER,yahoo.com,,,0,0,-1.0,36,36
122,82,835310,0,DEM,DEM,2012-01-26,Y,2012-01-26,A,A,N,N,A,N,3,7.0019,11.0063,0.64,1940,1933,False,True,UNK,India,UNK,True,,True,94538,BLVD,UNK,DEM,DEM,6,3,0.5,4872,4872
123,12,832210,1,DEM,DEM,2016-11-08,N,2016-11-08,,,,,,,3,0.0,-1.0,-1.0,1972,1972,True,False,UNK,India,M,True,,True,94538,AVE,UNK,,,0,0,-1.0,1121,1121
124,99,835100,0,REP,REP,2014-10-20,Y,2014-10-20,A,N,A,,,,3,4.3005,7.3007,0.59,1946,1946,True,False,UNK,Iran (Islamic Republic of),M,True,,False,94536,DR,UNK,REP,,3,2,0.6666666666666666,332,332
125,27,835400,0,DEM,DEM,1970-04-08,Y,1970-04-08,A,N,N,N,A,N,3,4.0017,11.0063,0.36,1927,1927,True,False,Massachusetts,USA,M,True,,False,94536,AVE,UNK,DEM,DEM,6,2,0.3333333333333333,4647,4647
126,82,832600,1,DEM,DEM,2012-09-17,Y,2012-09-17,A,N,N,N,V,,3,4.0017,10.0031,0.4,1960,1960,True,False,UNK,Philippines,F,True,,False,94538,AVE,att.net,DEM,,5,2,0.4,2818,2818
127,1,835310,0,NPP,NPP,2017-08-02,Y,2016-03-16,A,N,,,,,3,2.5001,5.5003,0.45,1982,1982,True,False,California,USA,F,True,,False,94538,CMN,gmail.com,DEM,,2,1,0.5,3669,3669
128,16,831730,0,DEM,DEM,2017-11-01,N,2017-08-26,,,,,,,3,0.0,-1.0,-1.0,1979,1978,False,True,UNK,India,M,True,,False,94536,CT,gmail.com,,,0,0,-1.0,6568,6568
129,32,832620,1,NPP,NPP,2016-08-01,Y,2003-11-07,N,N,N,N,A,N,3,1.5016,11.0063,0.14,1985,1985,True,True,California,USA,M,True,,False,94538,WAY,UNK,NPP,NP,6,1,0.16666666666666666,5058,5058
130,1,835040,0,DEM,DEM,2015-01-05,Y,2002-10-21,N,N,N,N,N,N,3,0.0,11.0063,0.0,1963,1962,False,False,UNK,Sudan,F,True,,False,94536,AVE,UNK,DEM,,6,0,0.0,1603,1603
131,99,832400,0,NPP,NPP,2014-05-19,Y,2014-05-19,N,N,N,N,,,3,0.0,8.5015,0.0,1996,1961,False,False,California,USA,M,True,,False,94536,WAY,UNK,NPP,,4,0,0.0,2914,2914
132,1,832600,1,NPP,NPP,2016-08-02,N,2001-12-13,V,N,N,N,N,N,3,2.5001,11.0063,0.23,1964,1964,True,True,UNK,"Taiwan, Province of China",M,True,,False,94538,PL/TER,gmail.com,,,6,1,0.16666666666666666,6798,6798
133,12,835100,0,DEM,DEM,2016-06-07,Y,2010-06-30,A,V,A,N,V,N,3,8.8023,11.0063,0.8,1976,1974,False,False,UNK,India,F,True,,False,94536,CMN,gmail.com,NPP,NP,6,4,0.6666666666666666,2929,2929
134,1,832710,0,DEM,DEM,2004-10-18,N,1988-10-11,V,N,N,N,N,N,3,2.5001,11.0063,0.23,1942,1942,True,True,Nebraska,USA,F,True,,False,94538,CT,UNK,,,6,1,0.16666666666666666,4314,4314
135,1,835040,0,DEM,DEM,2016-03-04,Y,2008-03-10,A,V,N,N,V,N,3,7.0019,11.0063,0.64,1988,1948,False,True,California,USA,M,True,,False,94536,AVE,gmail.com,DEM,,6,3,0.5,6316,6316
136,76,832620,2,DEM,DEM,2008-10-19,Y,2008-10-19,A,A,N,N,A,N,3,7.0019,11.0063,0.64,1987,1961,False,True,California,USA,F,True,,False,94538,AVE,UNK,DEM,DEM,6,3,0.5,1849,1849
137,27,832810,0,REP,REP,2006-06-06,Y,2005-08-25,A,A,A,N,A,A,3,9.8055,11.0063,0.89,1963,1963,True,True,UNK,"Taiwan, Province of China",F,True,,False,94538,DR,UNK,REP,REP,6,5,0.8333333333333334,2935,2935
138,1,835400,0,DEM,DEM,1994-10-05,Y,1994-10-05,A,N,N,N,V,V,3,5.0049,11.0063,0.45,1958,1953,False,False,California,USA,F,True,,False,94536,ST,UNK,,DEM,6,3,0.5,3401,3401
139,12,835400,0,DEM,DEM,2012-06-05,Y,1995-09-28,A,A,A,A,A,V,3,11.0063,11.0063,1.0,1950,1950,True,True,California,USA,M,True,,False,94536,CT,UNK,DEM,DEM,6,6,1.0,2367,2367
140,111,835310,0,DEM,DEM,2016-05-16,N,2016-05-16,N,N,,,,,3,0.0,5.5003,0.0,1986,1969,False,False,UNK,UNK,M,True,,True,94538,BLVD,UNK,,,2,0,0.0,983,983
141,12,832400,0,REP,REP,2012-11-06,Y,2010-10-18,A,N,N,N,V,N,3,4.0017,11.0063,0.36,1967,1967,True,True,California,USA,M,True,,False,94536,WAY,UNK,REP,REP,6,2,0.3333333333333333,2648,2648
142,99,835040,0,DEM,DEM,2015-09-03,N,2015-09-03,V,V,,,,,3,5.5003,5.5003,1.0,1993,1955,False,True,California,USA,M,True,,False,94536,AVE,gmail.com,DEM,,2,2,1.0,5370,5370
143,82,832600,1,REP,REP,1977-11-10,Y,1977-11-10,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1941,1939,False,False,Minnesota,USA,F,True,,False,94538,WAY,UNK,REP,REP,6,6,1.0,3642,3642
144,1,832620,1,DEM,DEM,2016-10-12,Y,2016-06-09,N,,,,,,3,0.0,2.5001,0.0,1962,1960,False,False,UNK,UNK,UNK,False,MYANMAR,False,94538,DR,aol.com,,,1,0,0.0,6542,6542
145,99,832700,1,NPP,NPP,2014-01-06,Y,1995-04-28,A,A,N,N,V,N,3,7.0019,11.0063,0.64,1964,1964,True,False,California,USA,F,True,,False,94538,OTH,UNK,NPP,,6,3,0.5,2782,2782
146,111,832700,2,NPP,NPP,2017-07-03,N,2017-07-03,,,,,,,3,0.0,-1.0,-1.0,1989,1989,True,True,UNK,Myanmar,F,True,,True,94538,BLVD,gmail.com,,,0,0,-1.0,1936,1936
147,1,832400,0,DEM,DEM,2007-09-21,N,1988-03-30,V,V,N,V,V,V,3,9.2059,11.0063,0.84,1956,1956,True,True,California,USA,M,True,,False,94536,WAY,UNK,DEM,DEM,6,5,0.8333333333333334,606,606
148,82,832210,2,DEM,DEM,2005-11-08,Y,1976-10-04,A,A,A,N,A,A,3,9.8055,11.0063,0.89,1948,1948,True,True,North Carolina,USA,M,True,,False,94538,AVE,UNK,DEM,DEM,6,5,0.8333333333333334,2732,2732
149,1,832610,2,DEM,DEM,2016-04-20,N,2016-04-18,N,N,,,,,3,0.0,5.5003,0.0,1994,1994,True,True,California,USA,UNK,True,,True,94538,WAY,yahoo.com,,,2,0,0.0,4264,4264
150,111,832620,1,NPP,NPP,2018-05-14,N,2018-05-14,,,,,,,3,0.0,-1.0,-1.0,1978,1942,False,True,UNK,India,M,True,,False,94538,DR,yahoo.com,,,0,0,-1.0,3516,3516
151,111,835200,0,DEM,DEM,2016-10-04,Y,2016-10-04,A,,,,,,3,2.5001,2.5001,1.0,1985,1981,False,False,UNK,Iran (Islamic Republic of),UNK,True,,True,94536,AVE,UNK,,,1,1,1.0,1284,1284
152,16,832600,1,DEM,DEM,2003-04-16,Y,2003-04-16,A,N,A,A,A,A,3,8.0061,11.0063,0.73,1946,1946,True,True,UNK,Philippines,F,True,,False,94538,PL/TER,UNK,DEM,DEM,6,5,0.8333333333333334,992,992
153,1,835000,0,NPP,NPP,2014-10-09,Y,2012-10-08,A,N,N,N,A,,3,4.0017,10.0031,0.4,1975,1975,True,True,New York,USA,F,True,,True,94536,BLVD,UNK,NPP,,5,2,0.4,2076,2076
154,97,835000,0,NPP,NPP,2012-04-06,N,2010-09-28,V,V,V,N,V,N,3,8.8023,11.0063,0.8,1969,1969,True,False,UNK,Nepal,UNK,True,,False,94536,CMN,UNK,N-DEM,,6,4,0.6666666666666666,1260,1260
155,12,835300,0,NPP,NPP,2016-11-08,N,2015-09-14,V,N,,,,,3,2.5001,5.5003,0.45,1981,1942,False,False,UNK,UNK,M,True,,True,94536,AVE,UNK,,,2,1,0.5,3453,3453
156,10,835400,0,DEM,DEM,2002-10-03,N,2002-10-03,V,N,N,N,N,N,3,2.5001,11.0063,0.23,1963,1942,False,False,California,USA,M,True,,False,94536,DR,UNK,,,6,1,0.16666666666666666,2257,2257
157,99,832210,2,DEM,DEM,2000-02-07,Y,2000-02-07,A,A,A,A,N,N,3,8.5015,11.0063,0.77,1969,1967,False,True,California,USA,F,True,,False,94536,DR,UNK,DEM,,6,4,0.6666666666666666,3639,3639
158,99,835300,0,REP,REP,2012-03-16,N,2012-03-20,N,N,N,N,N,N,3,0.0,11.0063,0.0,1946,1946,True,True,New York,USA,M,True,,False,94538,AVE,UNK,,,6,0,0.0,874,874
159,12,835200,0,DEM,DEM,2016-11-08,N,2016-03-10,V,N,,,,,3,2.5001,5.5003,0.45,1997,1960,False,True,California,USA,F,True,,True,94536,ST,gmail.com,NPP,,2,1,0.5,5806,5806
160,111,832620,2,NPP,NPP,2017-06-27,N,2017-06-27,,,,,,,3,0.0,-1.0,-1.0,1994,1994,True,True,California,USA,M,True,,False,94538,CMN,yahoo.com,,,0,0,-1.0,1574,1574
161,23,835300,0,DEM,DEM,1990-07-24,Y,1990-07-24,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1927,1927,True,True,California,USA,F,True,,True,94536,DR,UNK,DEM,DEM,6,6,1.0,6007,6007
162,16,831730,0,DEM,DEM,2017-02-06,Y,2016-09-27,A,,,,,,3,2.5001,2.5001,1.0,1995,1995,True,True,UNK,UNK,F,True,,False,94536,CT,gmail.com,,,1,1,1.0,2447,2447
163,88,832900,0,DEM,DEM,2016-11-08,Y,2004-10-05,V,N,N,N,A,A,3,5.0049,11.0063,0.45,1986,1945,False,True,Texas,USA,M,True,,False,94538,DR,gmail.com,DEM,DEM,6,3,0.5,6749,6749
164,16,835420,0,REP,REP,2008-11-04,Y,1989-11-01,A,A,A,N,A,N,3,8.8023,11.0063,0.8,1949,1949,True,True,Missouri,USA,M,True,,False,94536,CT,peoplesoft.com,REP,REP,6,4,0.6666666666666666,561,561
165,82,835100,0,NPP,NPP,2005-12-23,Y,2005-12-23,A,A,A,N,A,A,3,9.8055,11.0063,0.89,1970,1970,True,True,UNK,Nepal,M,True,,False,94536,CMN,UNK,N-DEM,NP,6,5,0.8333333333333334,1536,1536
166,49,835100,0,NPP,NPP,2004-10-18,N,2004-10-18,V,V,V,N,V,N,3,8.8023,11.0063,0.8,1973,1951,False,False,California,USA,F,True,,False,94536,CMN,UNK,NPP,,6,4,0.6666666666666666,5420,5420
167,82,832900,0,DEM,DEM,2004-10-13,Y,2004-08-23,A,A,A,N,A,A,3,9.8055,11.0063,0.89,1939,1939,True,True,California,USA,F,True,,False,94538,OTH,UNK,DEM,DEM,6,5,0.8333333333333334,1471,1471
168,16,832110,0,NPP,NPP,2011-01-25,Y,2011-01-25,A,N,N,N,A,A,3,5.0049,11.0063,0.45,1935,1935,True,False,UNK,China,F,True,,False,94536,PL/TER,UNK,NPP,N-DEM,6,3,0.5,2346,2346
169,82,832810,0,DEM,DEM,2016-03-17,Y,2000-11-09,A,A,A,V,V,V,3,11.0063,11.0063,1.0,1976,1976,False,True,California,USA,F,True,,False,94538,DR,gmail.com,DEM,GRN,6,6,1.0,1701,1701
170,82,835300,0,MIS,OTH,2014-11-04,Y,2012-10-22,A,A,V,V,A,,3,10.0031,10.0031,1.0,1972,1968,False,False,UNK,India,F,True,,True,94536,ST,UNK,N-DEM,,5,5,1.0,6645,6645
171,82,835400,0,NPP,NPP,2007-06-19,Y,2007-06-19,A,A,N,N,V,N,3,7.0019,11.0063,0.64,1974,1974,True,True,UNK,India,UNK,True,,False,94536,WAY,UNK,NPP,,6,3,0.5,3017,3017
172,1,832800,0,DEM,DEM,2016-10-04,N,2012-05-08,V,N,N,N,N,N,3,2.5001,11.0063,0.23,1982,1954,False,False,UNK,India,M,True,,False,94538,CT,hotmail.com,,,6,1,0.16666666666666666,5216,5216
173,99,835100,0,DEM,DEM,2008-11-04,Y,2008-01-22,A,N,N,N,N,N,3,2.5001,11.0063,0.23,1965,1955,False,True,Pennsylvania,USA,M,False,USA,False,94536,BLVD,UNK,,,6,1,0.16666666666666666,6119,6119
174,82,835100,0,DEM,DEM,2004-04-06,Y,2004-04-06,A,N,N,N,N,N,3,2.5001,11.0063,0.23,1972,1972,True,True,California,USA,F,True,,False,94536,CT,yahoo.com,,,6,1,0.16666666666666666,816,816
175,109,832910,0,DEM,DEM,2010-11-02,N,2010-11-02,N,V,N,N,V,N,3,4.5018,11.0063,0.41,1954,1954,True,False,California,USA,F,True,,False,94538,PL/TER,UNK,DEM,,6,2,0.3333333333333333,3486,3486
176,76,835400,0,NPP,NPP,1998-05-22,Y,1998-05-22,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1951,1926,False,True,UNK,China,F,True,,False,94536,CMN,UNK,NPP,NP,6,6,1.0,5933,5933
177,82,835310,0,NPP,NPP,2008-01-18,Y,2000-04-26,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1951,1951,True,False,UNK,Hong Kong,F,True,,False,94538,CMN,UNK,N-DEM,N-DEM,6,6,1.0,5065,5065
178,111,835040,0,REP,REP,2016-10-09,Y,2016-10-09,N,,,,,,3,0.0,2.5001,0.0,1984,1984,True,False,UNK,China,F,True,,False,94536,AVE,UNK,,,1,0,0.0,3228,3228
179,99,832710,0,DEM,DEM,2014-06-03,N,2012-10-30,N,N,N,V,,,3,1.2008,8.5015,0.14,1994,1951,False,True,California,USA,F,True,,False,94538,DR,u.pacific.edu,DEM,,4,1,0.25,828,828
180,82,835100,0,DEM,DEM,2014-06-04,Y,2014-06-04,A,A,A,,,,3,7.3007,7.3007,1.0,1973,1973,True,False,UNK,UNK,M,True,,False,94536,CMN,yahoo.com,DEM,,3,3,1.0,2868,2868
181,111,832900,0,DEM,DEM,2016-10-24,Y,2016-10-24,A,,,,,,3,2.5001,2.5001,1.0,1983,1979,False,False,UNK,UNK,UNK,True,,False,94538,DR,gmail.com,,,1,1,1.0,4680,4680
182,1,835310,0,AI,OTH,2014-06-16,Y,2014-06-16,A,N,N,,,,3,2.5001,7.3007,0.34,1983,1983,True,True,UNK,UNK,F,True,,False,94538,CMN,gmail.com,AI,,3,1,0.3333333333333333,268,268
183,99,832910,0,DEM,DEM,2004-02-26,Y,2004-02-26,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1932,1932,True,True,UNK,Switzerland,M,True,,False,94538,PL/TER,aol.com,DEM,DEM,6,6,1.0,1372,1372
184,16,832110,0,DEM,DEM,1978-08-16,N,1978-08-16,V,V,V,V,V,V,3,11.0063,11.0063,1.0,1926,1925,False,True,UNK,UNK,F,True,,False,94536,WAY,UNK,DEM,DEM,6,6,1.0,3702,3702
185,111,832620,2,DEM,DEM,2018-04-16,Y,2018-04-16,,,,,,,3,0.0,-1.0,-1.0,2000,1972,False,True,UNK,India,M,True,,False,94538,DR,gmail.com,,,0,0,-1.0,5617,5617
186,82,832800,0,DEM,DEM,1996-06-21,Y,1996-06-21,A,N,A,N,A,N,3,5.8021,11.0063,0.53,1965,1963,False,True,California,USA,F,True,,False,94538,ST,UNK,DEM,DEM,6,3,0.5,2949,2949
187,93,835500,0,NPP,NPP,2000-10-10,Y,2000-10-10,N,N,N,N,A,N,3,1.5016,11.0063,0.14,1974,1935,False,False,California,USA,F,True,,False,94536,CT,UNK,NPP,,6,1,0.16666666666666666,5260,5260
188,16,831730,0,DEM,DEM,2008-02-05,N,2006-04-04,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1973,1972,False,True,UNK,India,F,True,,False,94536,CT,hotmail.com,,,6,2,0.3333333333333333,6553,6553
189,23,835410,0,GRN,OTH,2011-08-22,Y,2011-08-22,A,N,A,A,A,N,3,7.0029,11.0063,0.64,1971,1971,True,False,UNK,India,UNK,True,,False,94536,CT,hotmail.com,GRN,GRN,6,4,0.6666666666666666,3855,3855
190,6,835010,0,REP,REP,2012-06-07,Y,1996-01-22,A,A,N,A,A,A,3,9.2059,11.0063,0.84,1971,1968,False,True,UNK,Croatia,F,True,,False,94536,CT,UNK,REP,REP,6,5,0.8333333333333334,5333,5333
191,23,835200,0,NPP,NPP,2008-10-20,Y,2008-10-16,A,A,A,A,A,N,3,10.0031,11.0063,0.91,1981,1981,True,True,UNK,Jordan,M,True,,False,94536,CMN,UNK,N-DEM,NP,6,5,0.8333333333333334,2808,2808
192,109,832910,0,NPP,NPP,2006-02-01,Y,2006-02-01,A,A,A,N,A,N,3,8.8023,11.0063,0.8,1970,1970,True,True,UNK,Myanmar,M,True,,False,94538,PL/TER,UNK,N-DEM,NP,6,4,0.6666666666666666,2878,2878
193,109,832620,2,NPP,NPP,2014-07-22,Y,2014-07-22,A,A,A,,,,3,7.3007,7.3007,1.0,1967,1967,True,True,UNK,Myanmar,F,True,,False,94538,CMN,gmail.com,N-DEM,,3,3,1.0,5160,5160
194,23,835000,0,DEM,DEM,2018-02-03,Y,2008-10-20,A,A,N,N,A,A,3,8.0051,11.0063,0.73,1972,1972,True,True,California,USA,F,True,,True,94536,ST,gmail.com,DEM,DEM,6,4,0.6666666666666666,1878,1878
195,16,835010,0,REP,REP,1984-09-17,N,1984-09-17,V,N,V,N,V,V,3,6.8053,11.0063,0.62,1937,1937,True,False,UNK,Cyprus,UNK,True,,False,94536,OTH,UNK,,REP,6,4,0.6666666666666666,4485,4485
196,82,835410,0,DEM,DEM,1976-04-29,Y,1976-04-29,A,A,V,V,V,V,3,11.0063,11.0063,1.0,1929,1929,True,False,Minnesota,USA,M,True,,False,94536,WAY,UNK,DEM,DEM,6,6,1.0,1675,1675
197,99,832400,0,NPP,NPP,2014-09-23,Y,2014-09-23,A,A,A,,,,3,7.3007,7.3007,1.0,1959,1959,True,True,UNK,India,M,True,,False,94538,AVE,UNK,N-DEM,,3,3,1.0,5821,5821
198,12,835400,0,NPP,NPP,2016-11-08,N,2008-10-06,V,N,V,N,N,N,3,4.3005,11.0063,0.39,1976,1976,True,False,UNK,India,F,True,,False,94536,DR,yahoo.com,NPP,NP,6,2,0.3333333333333333,5684,5684
199,23,832700,1,NPP,NPP,2018-03-21,N,2016-11-08,,,,,,,3,0.0,-1.0,-1.0,1993,1993,True,False,UNK,UNK,UNK,False,USA,True,94538,BLVD,UNK,,,0,0,-1.0,2432,2432
200,23,832800,0,DEM,DEM,2018-01-23,Y,2012-10-04,A,A,N,N,A,,3,7.0019,10.0031,0.7,1983,1983,True,True,Alaska,USA,F,True,,False,94538,CT,gmail.com,DEM,,5,3,0.6,2445,2445
201,99,835300,0,DEM,DEM,2008-02-25,Y,2008-02-25,N,N,N,N,A,N,3,1.5016,11.0063,0.14,1948,1946,False,False,California,USA,F,True,,False,94536,OTH,UNK,DEM,DEM,6,1,0.16666666666666666,3782,3782
202,16,831730,0,NPP,NPP,2016-11-08,Y,2004-10-18,V,N,N,N,A,N,3,4.0017,11.0063,0.36,1949,1940,False,True,UNK,Viet Nam,F,False,USA,False,94536,CT,UNK,NPP,NP,6,2,0.3333333333333333,4492,4492
203,99,832900,0,DEM,DEM,2016-09-21,Y,2016-09-21,A,,,,,,3,2.5001,2.5001,1.0,1978,1978,True,False,UNK,UNK,M,True,,False,94538,WAY,gmail.com,,,1,1,1.0,83,83
204,1,832620,2,NPP,NPP,2004-10-06,Y,2004-10-06,A,A,N,N,A,N,3,7.0019,11.0063,0.64,1949,1949,True,True,UNK,China,F,True,,False,94538,DR,UNK,NPP,NP,6,3,0.5,6415,6415
205,114,835310,0,DEM,DEM,2016-05-19,Y,2016-05-19,A,A,,,,,3,5.5003,5.5003,1.0,1983,1983,True,False,California,USA,UNK,True,,False,94538,CMN,yahoo.com,DEM,,2,2,1.0,4602,4602
206,12,835400,0,REP,REP,2016-06-07,Y,2016-05-23,A,V,,,,,3,5.5003,5.5003,1.0,1972,1961,False,True,California,USA,F,True,,False,94536,CT,gmail.com,REP,,2,2,1.0,324,324
207,83,832600,1,NPP,NPP,2004-10-18,N,2004-10-18,N,N,N,N,N,N,3,0.0,11.0063,0.0,1961,1961,True,True,UNK,Russian Federation,M,True,,False,94538,OTH,UNK,,,6,0,0.0,6179,6179
208,82,832600,1,NPP,NPP,2014-10-15,Y,2014-10-15,N,N,A,,,,3,1.8004,7.3007,0.25,1936,1936,True,False,UNK,India,F,True,,False,94538,AVE,UNK,NPP,,3,1,0.3333333333333333,2859,2859
209,111,835100,0,NPP,NPP,2018-01-25,Y,2018-01-25,,,,,,,3,0.0,-1.0,-1.0,1989,1989,True,False,UNK,UNK,M,True,,True,94536,PL/TER,UNK,,,0,0,-1.0,2321,2321
210,99,835400,0,DEM,DEM,1984-10-05,Y,1984-10-05,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1942,1942,True,False,UNK,Ecuador,M,True,,False,94536,CT,UNK,DEM,DEM,6,6,1.0,2755,2755
211,99,835300,0,DEM,DEM,2016-06-08,Y,2016-06-08,A,,,,,,3,2.5001,2.5001,1.0,1962,1962,True,True,UNK,Philippines,M,True,,True,94538,AVE,sbcglobal.net,,,1,1,1.0,4632,4632
212,6,832620,1,DEM,DEM,1964-07-31,Y,1964-07-31,N,N,N,N,N,N,3,0.0,11.0063,0.0,1928,1900,False,False,Colorado,USA,M,True,,False,94538,DR,UNK,DEM,DEM,6,0,0.0,3843,3843
213,99,832210,2,REP,REP,1960-04-14,Y,1960-04-14,A,N,A,A,A,A,3,8.0061,11.0063,0.73,1932,1932,True,False,California,USA,M,True,,False,94536,AVE,UNK,REP,REP,6,5,0.8333333333333334,3858,3858
214,12,835040,0,DEM,DEM,2016-11-08,N,2008-03-14,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1972,1968,False,False,UNK,India,F,True,,False,94536,CT,hotmail.com,DEM,NP,6,2,0.3333333333333333,2842,2842
215,82,835500,0,REP,REP,1993-07-12,Y,1993-07-12,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1940,1940,True,False,Hawaii,USA,M,True,,False,94536,PL/TER,UNK,REP,REP,6,6,1.0,1087,1087
216,99,835300,0,NPP,NPP,2012-05-10,N,2012-05-10,N,N,N,N,N,N,3,0.0,11.0063,0.0,1986,1986,True,False,UNK,Iran (Islamic Republic of),M,True,,True,94536,AVE,UNK,,,6,0,0.0,490,490
217,111,835410,0,DEM,DEM,2017-02-08,Y,2017-02-08,,,,,,,3,0.0,-1.0,-1.0,1975,1974,False,True,UNK,India,UNK,True,,False,94536,CT,gmail.com,,,0,0,-1.0,6590,6590
218,1,832900,0,REP,REP,2015-01-29,Y,2003-08-29,N,N,N,N,N,N,3,0.0,11.0063,0.0,1963,1962,False,False,UNK,Korea (Democratic People's Republic of),M,True,,False,94538,OTH,mission-tech.com,REP,,6,0,0.0,166,166
219,23,835400,0,DEM,DEM,2016-03-20,N,2006-10-23,V,V,N,N,V,N,3,7.0019,11.0063,0.64,1969,1969,False,False,New Jersey,USA,M,True,,False,94536,DR,UNK,DEM,,6,3,0.5,3422,3422
220,82,835200,0,DEM,DEM,2010-11-02,Y,2002-10-18,A,A,V,V,V,V,3,11.0063,11.0063,1.0,1981,1981,True,True,California,USA,M,True,,True,94536,AVE,UNK,DEM,DEM,6,6,1.0,5995,5995
221,1,835100,0,DEM,DEM,2004-03-24,N,2004-03-24,V,N,N,N,N,N,3,2.5001,11.0063,0.23,1983,1961,False,True,California,USA,F,True,,False,94536,CT,UNK,,,6,1,0.16666666666666666,5369,5369
222,49,832600,1,NPP,NPP,1999-06-22,N,1999-06-22,V,V,V,V,V,N,3,10.0031,11.0063,0.91,1968,1968,True,True,California,USA,M,True,,False,94538,OTH,UNK,NPP,,6,5,0.8333333333333334,286,286
223,16,835500,0,REP,REP,2002-10-28,N,2002-10-28,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1960,1960,True,True,UNK,Thailand,M,True,,False,94536,AVE,UNK,,,6,2,0.3333333333333333,5943,5943
224,1,832810,0,DEM,DEM,1990-09-25,N,1990-09-25,V,V,V,V,V,V,3,11.0063,11.0063,1.0,1963,1956,False,True,Tennessee,USA,M,True,,False,94538,DR,UNK,DEM,DEM,6,6,1.0,2181,2181
225,16,832110,0,DEM,DEM,2010-05-10,Y,2010-05-10,A,A,A,N,A,A,3,9.8055,11.0063,0.89,1963,1962,False,False,California,USA,F,True,,False,94536,CT,UNK,DEM,DEM,6,5,0.8333333333333334,5125,5125
226,111,835300,0,NPP,NPP,2016-11-01,N,2016-11-01,,,,,,,3,0.0,-1.0,-1.0,1980,1955,False,True,UNK,India,UNK,True,,True,94536,ST,gmail.com,,,0,0,-1.0,993,993
227,82,835300,0,NPP,NPP,2010-10-08,Y,1999-07-30,A,N,N,N,A,N,3,4.0017,11.0063,0.36,1967,1965,False,True,California,USA,F,True,,True,94536,AVE,UNK,NPP,,6,2,0.3333333333333333,4462,4462
228,109,835400,0,NPP,NPP,2016-09-22,N,2016-09-22,V,,,,,,3,2.5001,2.5001,1.0,1960,1960,True,False,UNK,UNK,UNK,True,,False,94536,DR,UNK,,,1,1,1.0,2817,2817
229,99,835000,0,NPP,NPP,2018-05-10,N,2008-10-06,N,V,V,V,V,V,3,8.5062,11.0063,0.77,1981,1981,True,False,Illinois,USA,M,True,,True,94536,BLVD,UNK,NPP,N-DEM,6,5,0.8333333333333334,4321,4321
230,16,835400,0,DEM,DEM,2008-02-21,Y,2008-02-21,A,N,N,N,A,N,3,4.0017,11.0063,0.36,1948,1948,True,True,UNK,UNK,F,True,,False,94536,CMN,UNK,DEM,DEM,6,2,0.3333333333333333,1023,1023
231,1,832620,2,DEM,DEM,2008-03-11,N,2008-03-11,N,N,N,N,N,N,3,0.0,11.0063,0.0,1988,1984,False,False,California,USA,M,True,,False,94538,DR,UNK,,,6,0,0.0,629,629
