Vid,Abbr,Precinct,PrecinctSub,Party,RegDate,PAV,RegDateOriginal,E6_110816,E5_060716,E4_110414,E3_060314,E2_110612,E1_060512,District,VoterScore,VoterScorePossible,VoterScorePctOfPoss,BirthYear,OldestInHouseBirthYear,IsOldestInHouse,havePhone,BirthPlaceState,BirthPlaceCountry,Gender,sameMailAddress,MailCountry,isApt,Zip,StreetType,EmailProvider,E5_060716BT,E1_060512BT,Hid,cHid,e_sum,E34_nVotesPos,E34_nVotes,E34_nVotesPct,E56_nVotesPos,E56_nVotes,E56_nVotesPct,E78_nVotesPos,E78_nVotes,E78_nVotesPct
100,32,835300,0,DEM,1996-11-05,Y,1996-11-05,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1940,1940,True,True,Mississippi,USA,F,True,,True,94538,AVE,unk,DEM,DEM,2794,2794,AAAAAA,2,2,1.0,4,4,1.0,6,6,1.0
101,16,835040,0,NPP,2008-10-02,Y,2008-10-02,A,N,N,N,A,N,3,4.0017,11.0063,0.36,1988,1950,False,True,California,USA,F,True,,False,94536,AVE,unk,NPP,NP,3296,3296,ANNNAN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
102,99,835310,0,DEM,2012-04-10,Y,2012-04-10,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1930,1930,True,True,California,USA,F,False,USA,True,94538,AVE,unk,DEM,DEM,3468,3468,AAAAAA,2,2,1.0,4,4,1.0,6,6,1.0
103,109,832600,1,NPP,2000-10-05,Y,2000-10-05,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1963,1963,True,False,Oklahoma,USA,M,True,,False,94538,AVE,unk,N-DEM,NP,3553,3553,AAAAAA,2,2,1.0,4,4,1.0,6,6,1.0
104,82,835300,0,DEM,2014-01-03,Y,1970-04-03,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1946,1946,True,False,California,USA,F,True,,True,94538,AVE,unk,DEM,DEM,1496,1496,AAAAAA,2,2,1.0,4,4,1.0,6,6,1.0
105,16,832600,1,DEM,2008-08-20,N,2008-08-20,N,N,N,N,V,N,3,1.5016,11.0063,0.14,1961,1942,False,True,Illinois,USA,F,True,,False,94538,ST,unk,,,4451,4451,VNNNNN,2,1,0.5,4,1,0.25,6,1,0.16666666666666666
106,12,835400,0,DEM,2012-11-06,N,2012-07-11,V,V,N,N,V,,3,7.0019,10.0031,0.7,1986,1965,False,True,UNK,India,UNK,True,,False,94536,ST,unk,DEM,,5788,5788,VNNVV,1,1,1.0,3,1,0.3333333333333333,5,3,0.6
107,82,832910,0,NPP,1976-10-04,Y,1976-10-04,A,A,A,N,A,N,3,8.8023,11.0063,0.8,1952,1951,False,False,Illinois,USA,F,True,,False,94538,PL,unk,NPP,NP,4031,4031,ANANAA,2,1,0.5,4,2,0.5,6,4,0.6666666666666666
108,1,835100,0,REP,2015-05-28,Y,2015-05-28,V,A,,,,,3,5.5003,5.5003,1.0,1995,1963,False,False,UNK,Romania,M,True,,False,94536,WAY,unk,REP,,285,285,VA,0,0,-1.0,0,0,-1.0,2,2,1.0
109,16,832110,0,DEM,2000-10-10,Y,2000-10-10,A,A,N,N,A,N,3,7.0019,11.0063,0.64,1960,1960,True,False,California,USA,F,True,,False,94536,CT,unk,DEM,DEM,844,844,ANNNAA,2,1,0.5,4,1,0.25,6,3,0.5
110,1,832610,2,DEM,2017-05-15,Y,2007-05-18,A,N,N,N,N,N,3,2.5001,11.0063,0.23,1983,1945,False,False,California,USA,F,True,,False,94538,WAY,yahoo.com,NPP,NP,6258,6258,NNNNAN,2,0,0.0,4,0,0.0,6,1,0.16666666666666666
111,32,835310,0,REP,2017-09-01,N,2008-01-14,N,N,N,N,N,N,3,0.0,11.0063,0.0,1932,1923,False,False,UNK,Viet Nam,F,True,,False,94538,AVE,unk,,,4988,4988,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
112,16,832110,0,DEM,2012-06-05,Y,1982-10-01,A,A,A,N,A,V,3,9.8055,11.0063,0.89,1954,1953,False,True,California,USA,F,True,,False,94536,DR,unk,DEM,DEM,1871,1871,AVANAA,2,2,1.0,4,3,0.75,6,5,0.8333333333333334
113,99,832610,2,NPP,2018-04-25,Y,2018-04-02,,,,,,,3,0.0,-1.0,-1.0,1981,1981,True,False,UNK,India,M,True,,True,94538,LN,unk,,,4423,4423,,0,0,-1.0,0,0,-1.0,0,0,-1.0
114,111,832400,0,NPP,2016-10-24,N,2016-10-24,V,,,,,,3,2.5001,2.5001,1.0,1962,1962,True,True,California,USA,M,True,,True,94536,RD,gmail.com,,,4254,4254,V,0,0,-1.0,0,0,-1.0,1,1,1.0
115,1,835310,0,NPP,2004-08-24,N,2004-08-24,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1964,1964,True,True,UNK,India,F,True,,False,94538,CMN,unk,,,598,598,VNNNVN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
116,16,835400,0,GRN,1992-10-05,N,1992-10-05,N,N,N,N,N,N,3,0.0,11.0063,0.0,1961,1959,False,False,California,USA,M,True,,False,94536,CMN,unk,,,6654,6654,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
117,99,832800,0,REP,2014-08-19,Y,2011-10-12,A,N,N,N,N,N,3,2.5001,11.0063,0.23,1985,1955,False,True,California,USA,F,True,,False,94538,ST,unk,,,351,351,NNNNAN,2,0,0.0,4,0,0.0,6,1,0.16666666666666666
118,76,832620,2,NPP,2003-09-22,Y,1997-06-09,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1929,1929,True,True,UNK,China,M,True,,True,94538,DR,unk,N-DEM,N-DEM,5390,5390,AAAAAA,2,2,1.0,4,4,1.0,6,6,1.0
119,1,835010,0,REP,2012-11-06,Y,2012-11-06,N,N,N,N,,,3,0.0,8.5015,0.0,1992,1961,False,True,California,USA,F,True,,False,94536,ST,unk,REP,,749,749,NNNN,0,0,-1.0,2,0,0.0,4,0,0.0
120,1,832600,1,NPP,2017-06-27,Y,1999-11-01,N,A,N,N,A,N,3,4.5018,11.0063,0.41,1974,1974,True,False,California,USA,M,True,,False,94538,CT,unk,REP,REP,3374,3374,ANNNNA,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
121,111,832910,0,DEM,2017-08-14,Y,2017-08-14,,,,,,,3,0.0,-1.0,-1.0,1962,1962,True,True,UNK,Nicaragua,M,True,,False,94538,PL,yahoo.com,,,36,36,,0,0,-1.0,0,0,-1.0,0,0,-1.0
122,82,835310,0,DEM,2012-01-26,Y,2012-01-26,A,A,N,N,A,N,3,7.0019,11.0063,0.64,1940,1933,False,True,UNK,India,UNK,True,,True,94538,BLVD,unk,DEM,DEM,4872,4872,ANNNAA,2,1,0.5,4,1,0.25,6,3,0.5
123,12,832210,1,DEM,2016-11-08,N,2016-11-08,,,,,,,3,0.0,-1.0,-1.0,1972,1972,True,False,UNK,India,M,True,,True,94538,AVE,unk,,,1121,1121,,0,0,-1.0,0,0,-1.0,0,0,-1.0
124,99,835100,0,REP,2014-10-20,Y,2014-10-20,A,N,A,,,,3,4.3005,7.3007,0.59,1946,1946,True,False,UNK,Iran (Islamic Republic of),M,True,,False,94536,DR,unk,REP,,332,332,AAN,0,0,-1.0,1,1,1.0,3,2,0.6666666666666666
125,27,835400,0,DEM,1970-04-08,Y,1970-04-08,A,N,N,N,A,N,3,4.0017,11.0063,0.36,1927,1927,True,False,Massachusetts,USA,M,True,,False,94536,AVE,unk,DEM,DEM,4647,4647,ANNNAN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
126,82,832600,1,DEM,2012-09-17,Y,2012-09-17,A,N,N,N,V,,3,4.0017,10.0031,0.4,1960,1960,True,False,UNK,Philippines,F,True,,False,94538,AVE,att.net,DEM,,2818,2818,VNNAN,1,1,1.0,3,1,0.3333333333333333,5,2,0.4
127,1,835310,0,NPP,2017-08-02,Y,2016-03-16,A,N,,,,,3,2.5001,5.5003,0.45,1982,1982,True,False,California,USA,F,True,,False,94538,CMN,gmail.com,DEM,,3669,3669,AN,0,0,-1.0,0,0,-1.0,2,1,0.5
128,16,831730,0,DEM,2017-11-01,N,2017-08-26,,,,,,,3,0.0,-1.0,-1.0,1979,1978,False,True,UNK,India,M,True,,False,94536,CT,gmail.com,,,6568,6568,,0,0,-1.0,0,0,-1.0,0,0,-1.0
129,32,832620,1,NPP,2016-08-01,Y,2003-11-07,N,N,N,N,A,N,3,1.5016,11.0063,0.14,1985,1985,True,True,California,USA,M,True,,False,94538,WAY,unk,NPP,NP,5058,5058,ANNNNN,2,1,0.5,4,1,0.25,6,1,0.16666666666666666
130,1,835040,0,DEM,2015-01-05,Y,2002-10-21,N,N,N,N,N,N,3,0.0,11.0063,0.0,1963,1962,False,False,UNK,Sudan,F,True,,False,94536,AVE,unk,DEM,,1603,1603,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
131,99,832400,0,NPP,2014-05-19,Y,2014-05-19,N,N,N,N,,,3,0.0,8.5015,0.0,1996,1961,False,False,California,USA,M,True,,False,94536,WAY,unk,NPP,,2914,2914,NNNN,0,0,-1.0,2,0,0.0,4,0,0.0
132,1,832600,1,NPP,2016-08-02,N,2001-12-13,V,N,N,N,N,N,3,2.5001,11.0063,0.23,1964,1964,True,True,UNK,"Taiwan, Province of China",M,True,,False,94538,PL,gmail.com,,,6798,6798,NNNNVN,2,0,0.0,4,0,0.0,6,1,0.16666666666666666
133,12,835100,0,DEM,2016-06-07,Y,2010-06-30,A,V,A,N,V,N,3,8.8023,11.0063,0.8,1976,1974,False,False,UNK,India,F,True,,False,94536,CMN,gmail.com,NPP,NP,2929,2929,VNANAV,2,1,0.5,4,2,0.5,6,4,0.6666666666666666
134,1,832710,0,DEM,2004-10-18,N,1988-10-11,V,N,N,N,N,N,3,2.5001,11.0063,0.23,1942,1942,True,True,Nebraska,USA,F,True,,False,94538,CT,unk,,,4314,4314,NNNNVN,2,0,0.0,4,0,0.0,6,1,0.16666666666666666
135,1,835040,0,DEM,2016-03-04,Y,2008-03-10,A,V,N,N,V,N,3,7.0019,11.0063,0.64,1988,1948,False,True,California,USA,M,True,,False,94536,AVE,gmail.com,DEM,,6316,6316,VNNNAV,2,1,0.5,4,1,0.25,6,3,0.5
136,76,832620,2,DEM,2008-10-19,Y,2008-10-19,A,A,N,N,A,N,3,7.0019,11.0063,0.64,1987,1961,False,True,California,USA,F,True,,False,94538,AVE,unk,DEM,DEM,1849,1849,ANNNAA,2,1,0.5,4,1,0.25,6,3,0.5
137,27,832810,0,REP,2006-06-06,Y,2005-08-25,A,A,A,N,A,A,3,9.8055,11.0063,0.89,1963,1963,True,True,UNK,"Taiwan, Province of China",F,True,,False,94538,DR,unk,REP,REP,2935,2935,AAANAA,2,2,1.0,4,3,0.75,6,5,0.8333333333333334
138,1,835400,0,DEM,1994-10-05,Y,1994-10-05,A,N,N,N,V,V,3,5.0049,11.0063,0.45,1958,1953,False,False,California,USA,F,True,,False,94536,ST,unk,,DEM,3401,3401,VVNNAN,2,2,1.0,4,2,0.5,6,3,0.5
139,12,835400,0,DEM,2012-06-05,Y,1995-09-28,A,A,A,A,A,V,3,11.0063,11.0063,1.0,1950,1950,True,True,California,USA,M,True,,False,94536,CT,unk,DEM,DEM,2367,2367,AVAAAA,2,2,1.0,4,4,1.0,6,6,1.0
140,111,835310,0,DEM,2016-05-16,N,2016-05-16,N,N,,,,,3,0.0,5.5003,0.0,1986,1969,False,False,UNK,UNK,M,True,,True,94538,BLVD,unk,,,983,983,NN,0,0,-1.0,0,0,-1.0,2,0,0.0
141,12,832400,0,REP,2012-11-06,Y,2010-10-18,A,N,N,N,V,N,3,4.0017,11.0063,0.36,1967,1967,True,True,California,USA,M,True,,False,94536,WAY,unk,REP,REP,2648,2648,VNNNAN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
142,99,835040,0,DEM,2015-09-03,N,2015-09-03,V,V,,,,,3,5.5003,5.5003,1.0,1993,1955,False,True,California,USA,M,True,,False,94536,AVE,gmail.com,DEM,,5370,5370,VV,0,0,-1.0,0,0,-1.0,2,2,1.0
143,82,832600,1,REP,1977-11-10,Y,1977-11-10,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1941,1939,False,False,Minnesota,USA,F,True,,False,94538,WAY,unk,REP,REP,3642,3642,AAAAAA,2,2,1.0,4,4,1.0,6,6,1.0
144,1,832620,1,DEM,2016-10-12,Y,2016-06-09,N,,,,,,3,0.0,2.5001,0.0,1962,1960,False,False,UNK,UNK,UNK,False,MYANMAR,False,94538,DR,aol.com,,,6542,6542,N,0,0,-1.0,0,0,-1.0,1,0,0.0
145,99,832700,1,NPP,2014-01-06,Y,1995-04-28,A,A,N,N,V,N,3,7.0019,11.0063,0.64,1964,1964,True,False,California,USA,F,True,,False,94538,LN,unk,NPP,,2782,2782,VNNNAA,2,1,0.5,4,1,0.25,6,3,0.5
146,111,832700,2,NPP,2017-07-03,N,2017-07-03,,,,,,,3,0.0,-1.0,-1.0,1989,1989,True,True,UNK,Myanmar,F,True,,True,94538,BLVD,gmail.com,,,1936,1936,,0,0,-1.0,0,0,-1.0,0,0,-1.0
147,1,832400,0,DEM,2007-09-21,N,1988-03-30,V,V,N,V,V,V,3,9.2059,11.0063,0.84,1956,1956,True,True,California,USA,M,True,,False,94536,WAY,unk,DEM,DEM,606,606,VVNVVV,2,2,1.0,4,3,0.75,6,5,0.8333333333333334
148,82,832210,2,DEM,2005-11-08,Y,1976-10-04,A,A,A,N,A,A,3,9.8055,11.0063,0.89,1948,1948,True,True,North Carolina,USA,M,True,,False,94538,AVE,unk,DEM,DEM,2732,2732,AAANAA,2,2,1.0,4,3,0.75,6,5,0.8333333333333334
149,1,832610,2,DEM,2016-04-20,N,2016-04-18,N,N,,,,,3,0.0,5.5003,0.0,1994,1994,True,True,California,USA,UNK,True,,True,94538,WAY,yahoo.com,,,4264,4264,NN,0,0,-1.0,0,0,-1.0,2,0,0.0
150,111,832620,1,NPP,2018-05-14,N,2018-05-14,,,,,,,3,0.0,-1.0,-1.0,1978,1942,False,True,UNK,India,M,True,,False,94538,DR,yahoo.com,,,3516,3516,,0,0,-1.0,0,0,-1.0,0,0,-1.0
151,111,835200,0,DEM,2016-10-04,Y,2016-10-04,A,,,,,,3,2.5001,2.5001,1.0,1985,1981,False,False,UNK,Iran (Islamic Republic of),UNK,True,,True,94536,AVE,unk,,,1284,1284,A,0,0,-1.0,0,0,-1.0,1,1,1.0
152,16,832600,1,DEM,2003-04-16,Y,2003-04-16,A,N,A,A,A,A,3,8.0061,11.0063,0.73,1946,1946,True,True,UNK,Philippines,F,True,,False,94538,PL,unk,DEM,DEM,992,992,AAAAAN,2,2,1.0,4,4,1.0,6,5,0.8333333333333334
153,1,835000,0,NPP,2014-10-09,Y,2012-10-08,A,N,N,N,A,,3,4.0017,10.0031,0.4,1975,1975,True,True,New York,USA,F,True,,True,94536,BLVD,unk,NPP,,2076,2076,ANNAN,1,1,1.0,3,1,0.3333333333333333,5,2,0.4
154,97,835000,0,NPP,2012-04-06,N,2010-09-28,V,V,V,N,V,N,3,8.8023,11.0063,0.8,1969,1969,True,False,UNK,Nepal,UNK,True,,False,94536,CMN,unk,N-DEM,,1260,1260,VNVNVV,2,1,0.5,4,2,0.5,6,4,0.6666666666666666
155,12,835300,0,NPP,2016-11-08,N,2015-09-14,V,N,,,,,3,2.5001,5.5003,0.45,1981,1942,False,False,UNK,UNK,M,True,,True,94536,AVE,unk,,,3453,3453,VN,0,0,-1.0,0,0,-1.0,2,1,0.5
156,10,835400,0,DEM,2002-10-03,N,2002-10-03,V,N,N,N,N,N,3,2.5001,11.0063,0.23,1963,1942,False,False,California,USA,M,True,,False,94536,DR,unk,,,2257,2257,NNNNVN,2,0,0.0,4,0,0.0,6,1,0.16666666666666666
157,99,832210,2,DEM,2000-02-07,Y,2000-02-07,A,A,A,A,N,N,3,8.5015,11.0063,0.77,1969,1967,False,True,California,USA,F,True,,False,94536,DR,unk,DEM,,3639,3639,NNAAAA,2,0,0.0,4,2,0.5,6,4,0.6666666666666666
158,99,835300,0,REP,2012-03-16,N,2012-03-20,N,N,N,N,N,N,3,0.0,11.0063,0.0,1946,1946,True,True,New York,USA,M,True,,False,94538,AVE,unk,,,874,874,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
159,12,835200,0,DEM,2016-11-08,N,2016-03-10,V,N,,,,,3,2.5001,5.5003,0.45,1997,1960,False,True,California,USA,F,True,,True,94536,ST,gmail.com,NPP,,5806,5806,VN,0,0,-1.0,0,0,-1.0,2,1,0.5
160,111,832620,2,NPP,2017-06-27,N,2017-06-27,,,,,,,3,0.0,-1.0,-1.0,1994,1994,True,True,California,USA,M,True,,False,94538,CMN,yahoo.com,,,1574,1574,,0,0,-1.0,0,0,-1.0,0,0,-1.0
161,23,835300,0,DEM,1990-07-24,Y,1990-07-24,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1927,1927,True,True,California,USA,F,True,,True,94536,DR,unk,DEM,DEM,6007,6007,AAAAAA,2,2,1.0,4,4,1.0,6,6,1.0
162,16,831730,0,DEM,2017-02-06,Y,2016-09-27,A,,,,,,3,2.5001,2.5001,1.0,1995,1995,True,True,UNK,UNK,F,True,,False,94536,CT,gmail.com,,,2447,2447,A,0,0,-1.0,0,0,-1.0,1,1,1.0
163,88,832900,0,DEM,2016-11-08,Y,2004-10-05,V,N,N,N,A,A,3,5.0049,11.0063,0.45,1986,1945,False,True,Texas,USA,M,True,,False,94538,DR,gmail.com,DEM,DEM,6749,6749,AANNVN,2,2,1.0,4,2,0.5,6,3,0.5
164,16,835420,0,REP,2008-11-04,Y,1989-11-01,A,A,A,N,A,N,3,8.8023,11.0063,0.8,1949,1949,True,True,Missouri,USA,M,True,,False,94536,CT,peoplesoft.com,REP,REP,561,561,ANANAA,2,1,0.5,4,2,0.5,6,4,0.6666666666666666
165,82,835100,0,NPP,2005-12-23,Y,2005-12-23,A,A,A,N,A,A,3,9.8055,11.0063,0.89,1970,1970,True,True,UNK,Nepal,M,True,,False,94536,CMN,unk,N-DEM,NP,1536,1536,AAANAA,2,2,1.0,4,3,0.75,6,5,0.8333333333333334
166,49,835100,0,NPP,2004-10-18,N,2004-10-18,V,V,V,N,V,N,3,8.8023,11.0063,0.8,1973,1951,False,False,California,USA,F,True,,False,94536,CMN,unk,NPP,,5420,5420,VNVNVV,2,1,0.5,4,2,0.5,6,4,0.6666666666666666
167,82,832900,0,DEM,2004-10-13,Y,2004-08-23,A,A,A,N,A,A,3,9.8055,11.0063,0.89,1939,1939,True,True,California,USA,F,True,,False,94538,LN,unk,DEM,DEM,1471,1471,AAANAA,2,2,1.0,4,3,0.75,6,5,0.8333333333333334
168,16,832110,0,NPP,2011-01-25,Y,2011-01-25,A,N,N,N,A,A,3,5.0049,11.0063,0.45,1935,1935,True,False,UNK,China,F,True,,False,94536,TER,unk,NPP,N-DEM,2346,2346,AANNAN,2,2,1.0,4,2,0.5,6,3,0.5
169,82,832810,0,DEM,2016-03-17,Y,2000-11-09,A,A,A,V,V,V,3,11.0063,11.0063,1.0,1976,1976,False,True,California,USA,F,True,,False,94538,DR,gmail.com,DEM,GRN,1701,1701,VVAVAA,2,2,1.0,4,4,1.0,6,6,1.0
170,82,835300,0,MIS,2014-11-04,Y,2012-10-22,A,A,V,V,A,,3,10.0031,10.0031,1.0,1972,1968,False,False,UNK,India,F,True,,True,94536,ST,unk,N-DEM,,6645,6645,AVVAA,1,1,1.0,3,3,1.0,5,5,1.0
171,82,835400,0,NPP,2007-06-19,Y,2007-06-19,A,A,N,N,V,N,3,7.0019,11.0063,0.64,1974,1974,True,True,UNK,India,UNK,True,,False,94536,WAY,unk,NPP,,3017,3017,VNNNAA,2,1,0.5,4,1,0.25,6,3,0.5
172,1,832800,0,DEM,2016-10-04,N,2012-05-08,V,N,N,N,N,N,3,2.5001,11.0063,0.23,1982,1954,False,False,UNK,India,M,True,,False,94538,CT,hotmail.com,,,5216,5216,NNNNVN,2,0,0.0,4,0,0.0,6,1,0.16666666666666666
173,99,835100,0,DEM,2008-11-04,Y,2008-01-22,A,N,N,N,N,N,3,2.5001,11.0063,0.23,1965,1955,False,True,Pennsylvania,USA,M,False,USA,False,94536,BLVD,unk,,,6119,6119,NNNNAN,2,0,0.0,4,0,0.0,6,1,0.16666666666666666
174,82,835100,0,DEM,2004-04-06,Y,2004-04-06,A,N,N,N,N,N,3,2.5001,11.0063,0.23,1972,1972,True,True,California,USA,F,True,,False,94536,CT,yahoo.com,,,816,816,NNNNAN,2,0,0.0,4,0,0.0,6,1,0.16666666666666666
175,109,832910,0,DEM,2010-11-02,N,2010-11-02,N,V,N,N,V,N,3,4.5018,11.0063,0.41,1954,1954,True,False,California,USA,F,True,,False,94538,TER,unk,DEM,,3486,3486,VNNNNV,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
176,76,835400,0,NPP,1998-05-22,Y,1998-05-22,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1951,1926,False,True,UNK,China,F,True,,False,94536,CMN,unk,NPP,NP,5933,5933,AAAAAA,2,2,1.0,4,4,1.0,6,6,1.0
177,82,835310,0,NPP,2008-01-18,Y,2000-04-26,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1951,1951,True,False,UNK,Hong Kong,F,True,,False,94538,CMN,unk,N-DEM,N-DEM,5065,5065,AAAAAA,2,2,1.0,4,4,1.0,6,6,1.0
178,111,835040,0,REP,2016-10-09,Y,2016-10-09,N,,,,,,3,0.0,2.5001,0.0,1984,1984,True,False,UNK,China,F,True,,False,94536,AVE,unk,,,3228,3228,N,0,0,-1.0,0,0,-1.0,1,0,0.0
179,99,832710,0,DEM,2014-06-03,N,2012-10-30,N,N,N,V,,,3,1.2008,8.5015,0.14,1994,1951,False,True,California,USA,F,True,,False,94538,DR,u.pacific.edu,DEM,,828,828,NVNN,0,0,-1.0,2,1,0.5,4,1,0.25
180,82,835100,0,DEM,2014-06-04,Y,2014-06-04,A,A,A,,,,3,7.3007,7.3007,1.0,1973,1973,True,False,UNK,UNK,M,True,,False,94536,CMN,yahoo.com,DEM,,2868,2868,AAA,0,0,-1.0,1,1,1.0,3,3,1.0
181,111,832900,0,DEM,2016-10-24,Y,2016-10-24,A,,,,,,3,2.5001,2.5001,1.0,1983,1979,False,False,UNK,UNK,UNK,True,,False,94538,DR,gmail.com,,,4680,4680,A,0,0,-1.0,0,0,-1.0,1,1,1.0
182,1,835310,0,AI,2014-06-16,Y,2014-06-16,A,N,N,,,,3,2.5001,7.3007,0.34,1983,1983,True,True,UNK,UNK,F,True,,False,94538,CMN,gmail.com,AI,,268,268,NAN,0,0,-1.0,1,0,0.0,3,1,0.3333333333333333
183,99,832910,0,DEM,2004-02-26,Y,2004-02-26,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1932,1932,True,True,UNK,Switzerland,M,True,,False,94538,PL,aol.com,DEM,DEM,1372,1372,AAAAAA,2,2,1.0,4,4,1.0,6,6,1.0
184,16,832110,0,DEM,1978-08-16,N,1978-08-16,V,V,V,V,V,V,3,11.0063,11.0063,1.0,1926,1925,False,True,UNK,UNK,F,True,,False,94536,WAY,unk,DEM,DEM,3702,3702,VVVVVV,2,2,1.0,4,4,1.0,6,6,1.0
185,111,832620,2,DEM,2018-04-16,Y,2018-04-16,,,,,,,3,0.0,-1.0,-1.0,2000,1972,False,True,UNK,India,M,True,,False,94538,DR,gmail.com,,,5617,5617,,0,0,-1.0,0,0,-1.0,0,0,-1.0
186,82,832800,0,DEM,1996-06-21,Y,1996-06-21,A,N,A,N,A,N,3,5.8021,11.0063,0.53,1965,1963,False,True,California,USA,F,True,,False,94538,ST,unk,DEM,DEM,2949,2949,ANANAN,2,1,0.5,4,2,0.5,6,3,0.5
187,93,835500,0,NPP,2000-10-10,Y,2000-10-10,N,N,N,N,A,N,3,1.5016,11.0063,0.14,1974,1935,False,False,California,USA,F,True,,False,94536,CT,unk,NPP,,5260,5260,ANNNNN,2,1,0.5,4,1,0.25,6,1,0.16666666666666666
188,16,831730,0,DEM,2008-02-05,N,2006-04-04,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1973,1972,False,True,UNK,India,F,True,,False,94536,CT,hotmail.com,,,6553,6553,VNNNVN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
189,23,835410,0,GRN,2011-08-22,Y,2011-08-22,A,N,A,A,A,N,3,7.0029,11.0063,0.64,1971,1971,True,False,UNK,India,UNK,True,,False,94536,CT,hotmail.com,GRN,GRN,3855,3855,ANAAAN,2,1,0.5,4,3,0.75,6,4,0.6666666666666666
190,6,835010,0,REP,2012-06-07,Y,1996-01-22,A,A,N,A,A,A,3,9.2059,11.0063,0.84,1971,1968,False,True,UNK,Croatia,F,True,,False,94536,CT,unk,REP,REP,5333,5333,AANAAA,2,2,1.0,4,3,0.75,6,5,0.8333333333333334
191,23,835200,0,NPP,2008-10-20,Y,2008-10-16,A,A,A,A,A,N,3,10.0031,11.0063,0.91,1981,1981,True,True,UNK,Jordan,M,True,,False,94536,CMN,unk,N-DEM,NP,2808,2808,ANAAAA,2,1,0.5,4,3,0.75,6,5,0.8333333333333334
192,109,832910,0,NPP,2006-02-01,Y,2006-02-01,A,A,A,N,A,N,3,8.8023,11.0063,0.8,1970,1970,True,True,UNK,Myanmar,M,True,,False,94538,PL,unk,N-DEM,NP,2878,2878,ANANAA,2,1,0.5,4,2,0.5,6,4,0.6666666666666666
193,109,832620,2,NPP,2014-07-22,Y,2014-07-22,A,A,A,,,,3,7.3007,7.3007,1.0,1967,1967,True,True,UNK,Myanmar,F,True,,False,94538,CMN,gmail.com,N-DEM,,5160,5160,AAA,0,0,-1.0,1,1,1.0,3,3,1.0
194,23,835000,0,DEM,2018-02-03,Y,2008-10-20,A,A,N,N,A,A,3,8.0051,11.0063,0.73,1972,1972,True,True,California,USA,F,True,,True,94536,ST,gmail.com,DEM,DEM,1878,1878,AANNAA,2,2,1.0,4,2,0.5,6,4,0.6666666666666666
195,16,835010,0,REP,1984-09-17,N,1984-09-17,V,N,V,N,V,V,3,6.8053,11.0063,0.62,1937,1937,True,False,UNK,Cyprus,UNK,True,,False,94536,LOOP,unk,,REP,4485,4485,VVVNVN,2,2,1.0,4,3,0.75,6,4,0.6666666666666666
196,82,835410,0,DEM,1976-04-29,Y,1976-04-29,A,A,V,V,V,V,3,11.0063,11.0063,1.0,1929,1929,True,False,Minnesota,USA,M,True,,False,94536,WAY,unk,DEM,DEM,1675,1675,VVVVAA,2,2,1.0,4,4,1.0,6,6,1.0
197,99,832400,0,NPP,2014-09-23,Y,2014-09-23,A,A,A,,,,3,7.3007,7.3007,1.0,1959,1959,True,True,UNK,India,M,True,,False,94538,AVE,unk,N-DEM,,5821,5821,AAA,0,0,-1.0,1,1,1.0,3,3,1.0
198,12,835400,0,NPP,2016-11-08,N,2008-10-06,V,N,V,N,N,N,3,4.3005,11.0063,0.39,1976,1976,True,False,UNK,India,F,True,,False,94536,DR,yahoo.com,NPP,NP,5684,5684,NNVNVN,2,0,0.0,4,1,0.25,6,2,0.3333333333333333
199,23,832700,1,NPP,2018-03-21,N,2016-11-08,,,,,,,3,0.0,-1.0,-1.0,1993,1993,True,False,UNK,UNK,UNK,False,USA,True,94538,BLVD,unk,,,2432,2432,,0,0,-1.0,0,0,-1.0,0,0,-1.0
200,23,832800,0,DEM,2018-01-23,Y,2012-10-04,A,A,N,N,A,,3,7.0019,10.0031,0.7,1983,1983,True,True,Alaska,USA,F,True,,False,94538,CT,gmail.com,DEM,,2445,2445,ANNAA,1,1,1.0,3,1,0.3333333333333333,5,3,0.6
